Date,Close,High,Low,Open,Volume
2025-10-20 14:23:00+00:00,258.6297912597656,258.72698974609375,258.45001220703125,258.72698974609375,121445
2025-10-20 14:24:00+00:00,258.864990234375,258.8900146484375,258.6300048828125,258.6300048828125,123333
2025-10-20 14:25:00+00:00,259.1400146484375,259.1700134277344,258.80999755859375,258.8800048828125,284337
2025-10-20 14:26:00+00:00,259.1499938964844,259.1698913574219,258.8599853515625,259.1400146484375,156075
2025-10-20 14:27:00+00:00,259.29998779296875,259.3299865722656,259.1300048828125,259.1600036621094,176370
2025-10-20 14:28:00+00:00,259.6300048828125,259.7699890136719,259.260009765625,259.2901916503906,300264
2025-10-20 14:29:00+00:00,259.5050048828125,259.6700134277344,259.3599853515625,259.6199951171875,203053
2025-10-20 14:30:00+00:00,259.32000732421875,259.489990234375,259.2099914550781,259.489990234375,196782
2025-10-20 14:31:00+00:00,259.4884033203125,259.5299987792969,259.2200012207031,259.29998779296875,135959
2025-10-20 14:32:00+00:00,259.7799987792969,259.82720947265625,259.47918701171875,259.5,184808
2025-10-20 14:33:00+00:00,259.3500061035156,260.20001220703125,259.07000732421875,259.739990234375,1868845
2025-10-20 14:34:00+00:00,259.6000061035156,259.7099914550781,259.31500244140625,259.31500244140625,276181
2025-10-20 14:35:00+00:00,259.4800109863281,259.69000244140625,259.3399963378906,259.61370849609375,242357
2025-10-20 14:36:00+00:00,260.1059875488281,260.3800048828125,259.45001220703125,259.4800109863281,546430
2025-10-20 14:37:00+00:00,259.5150146484375,260.2099914550781,259.3699951171875,260.1199951171875,417645
2025-10-20 14:38:00+00:00,259.42999267578125,259.760009765625,259.3500061035156,259.5150146484375,223805
2025-10-20 14:39:00+00:00,259.5849914550781,259.5849914550781,259.2099914550781,259.44000244140625,182788
2025-10-20 14:40:00+00:00,259.67999267578125,259.7395935058594,259.489990234375,259.57000732421875,145634
2025-10-20 14:41:00+00:00,259.92999267578125,259.92999267578125,259.7149963378906,259.7388000488281,162456
2025-10-20 14:42:00+00:00,259.6600036621094,259.96539306640625,259.6499938964844,259.92999267578125,150452
2025-10-20 14:43:00+00:00,259.8599853515625,260.05999755859375,259.55010986328125,259.69000244140625,240590
2025-10-20 14:44:00+00:00,259.70001220703125,259.8900146484375,259.590087890625,259.8599853515625,174881
2025-10-20 14:45:00+00:00,259.7699890136719,259.79998779296875,259.6099853515625,259.71990966796875,146320
2025-10-20 14:46:00+00:00,259.8699951171875,259.8699951171875,259.6300048828125,259.7900085449219,106635
2025-10-20 14:47:00+00:00,260.1883850097656,260.1885986328125,259.70001220703125,259.8559875488281,170456
2025-10-20 14:48:00+00:00,260.0400085449219,260.44000244140625,259.8900146484375,260.1600036621094,312544
2025-10-20 14:49:00+00:00,260.4700012207031,260.5299987792969,260.0220031738281,260.0400085449219,294247
2025-10-20 14:50:00+00:00,260.4949951171875,260.5400085449219,260.3699951171875,260.4700012207031,258230
2025-10-20 14:51:00+00:00,260.32501220703125,260.55999755859375,260.1272888183594,260.4949951171875,246653
2025-10-20 14:52:00+00:00,260.7349853515625,260.83990478515625,260.3299865722656,260.3500061035156,313922
2025-10-20 14:53:00+00:00,260.8760986328125,261.07000732421875,260.7200012207031,260.739990234375,367267
2025-10-20 14:54:00+00:00,261.2099914550781,261.25,260.8399963378906,260.8699951171875,233483
2025-10-20 14:55:00+00:00,261.3702087402344,261.409912109375,261.1300048828125,261.2099914550781,214448
2025-10-20 14:56:00+00:00,261.5799865722656,261.6300048828125,261.3399963378906,261.3800048828125,290634
2025-10-20 14:57:00+00:00,261.3699951171875,261.57501220703125,261.239990234375,261.57501220703125,278224
2025-10-20 14:58:00+00:00,261.5,261.5409851074219,261.3399963378906,261.3699951171875,125515
2025-10-20 14:59:00+00:00,261.5799865722656,261.6300048828125,261.44000244140625,261.4955139160156,299792
2025-10-20 15:00:00+00:00,261.8059997558594,261.9200134277344,261.5199890136719,261.5799865722656,2233292
2025-10-20 15:01:00+00:00,262.5799865722656,262.67999267578125,261.79010009765625,261.80999755859375,705563
2025-10-20 15:02:00+00:00,262.75,262.94000244140625,262.4599914550781,262.6299133300781,530095
2025-10-20 15:03:00+00:00,262.8599853515625,262.9200134277344,262.5,262.7850036621094,376637
2025-10-20 15:04:00+00:00,262.7099914550781,263.0498962402344,262.57000732421875,262.8599853515625,545620
2025-10-20 15:05:00+00:00,262.44000244140625,262.7799987792969,262.32000732421875,262.7099914550781,397797
2025-10-20 15:06:00+00:00,262.5350036621094,262.6199951171875,262.1700134277344,262.4599914550781,310330
2025-10-20 15:07:00+00:00,262.64990234375,262.6499938964844,262.3323059082031,262.5350036621094,189380
2025-10-20 15:08:00+00:00,262.4800109863281,262.7200012207031,262.45001220703125,262.6199951171875,199708
2025-10-20 15:09:00+00:00,262.5199890136719,262.5799865722656,262.44000244140625,262.4599914550781,171373
2025-10-20 15:10:00+00:00,262.9700012207031,263.0350036621094,262.54998779296875,262.54998779296875,453787
2025-10-20 15:11:00+00:00,263.0450134277344,263.1990966796875,262.95001220703125,262.9700012207031,282065
2025-10-20 15:12:00+00:00,263.1199951171875,263.25,263.0299987792969,263.04998779296875,241405
2025-10-20 15:13:00+00:00,263.2914123535156,263.4700012207031,263.1000061035156,263.1171875,254073
2025-10-20 15:14:00+00:00,262.7699890136719,263.32000732421875,262.7300109863281,263.2904052734375,800585
2025-10-20 15:15:00+00:00,262.6499938964844,262.8699951171875,262.5899963378906,262.7900085449219,271358
2025-10-20 15:16:00+00:00,262.3500061035156,262.760009765625,262.2850036621094,262.6600036621094,293818
2025-10-20 15:17:00+00:00,262.5299072265625,262.5487976074219,262.239990234375,262.3500061035156,698678
2025-10-20 15:18:00+00:00,262.8599853515625,262.8800048828125,262.5000915527344,262.510009765625,182608
2025-10-20 15:19:00+00:00,263.1400146484375,263.1400146484375,262.8399963378906,262.8536071777344,189207
2025-10-20 15:20:00+00:00,263.260009765625,263.3900146484375,263.11041259765625,263.1300048828125,290618
2025-10-20 15:21:00+00:00,263.29998779296875,263.44000244140625,263.1300048828125,263.260009765625,258781
2025-10-20 15:22:00+00:00,263.260009765625,263.3800048828125,263.2049865722656,263.2799987792969,173349
2025-10-20 15:23:00+00:00,263.29998779296875,263.4599914550781,263.1499938964844,263.269287109375,256990
2025-10-20 15:24:00+00:00,263.25,263.489990234375,263.1499938964844,263.3299865722656,196907
2025-10-20 15:25:00+00:00,263.4599914550781,263.4800109863281,263.1600036621094,263.2699890136719,251255
2025-10-20 15:26:00+00:00,263.29998779296875,263.54998779296875,263.2300109863281,263.4800109863281,326584
2025-10-20 15:27:00+00:00,262.9049987792969,263.339599609375,262.8999938964844,263.29998779296875,251306
2025-10-20 15:28:00+00:00,262.70001220703125,262.9800109863281,262.6960144042969,262.8999938964844,187304
2025-10-20 15:29:00+00:00,262.57000732421875,262.8299865722656,262.4599914550781,262.69000244140625,361593
2025-10-20 15:30:00+00:00,262.79998779296875,262.79998779296875,262.4175109863281,262.54998779296875,154983
2025-10-20 15:31:00+00:00,262.7950134277344,262.8399963378906,262.69000244140625,262.7699890136719,149051
2025-10-20 15:32:00+00:00,262.7300109863281,262.8699951171875,262.70001220703125,262.79998779296875,104319
2025-10-20 15:33:00+00:00,262.8900146484375,262.8900146484375,262.57000732421875,262.7200012207031,182173
2025-10-20 15:34:00+00:00,263.04998779296875,263.0899963378906,262.8599853515625,262.8999938964844,176296
2025-10-20 15:35:00+00:00,263.0299987792969,263.1099853515625,262.9800109863281,263.07000732421875,129399
2025-10-20 15:36:00+00:00,262.8900146484375,263.0799865722656,262.8800048828125,263.05999755859375,142075
2025-10-20 15:37:00+00:00,263.1600036621094,263.31878662109375,262.8644104003906,262.8900146484375,191935
2025-10-20 15:38:00+00:00,263.3870849609375,263.44000244140625,263.17010498046875,263.19000244140625,238160
2025-10-20 15:39:00+00:00,263.42010498046875,263.54998779296875,263.32000732421875,263.3949890136719,256069
2025-10-20 15:40:00+00:00,263.3900146484375,263.5899963378906,263.3500061035156,263.45001220703125,173542
2025-10-20 15:41:00+00:00,262.9549865722656,263.3900146484375,262.9100036621094,263.375,208340
2025-10-20 15:42:00+00:00,263.4800109863281,263.489990234375,262.94000244140625,262.94000244140625,223338
2025-10-20 15:43:00+00:00,263.4849853515625,263.54998779296875,263.35009765625,263.45001220703125,204186
2025-10-20 15:44:00+00:00,263.5487976074219,263.5845031738281,263.3684997558594,263.4849853515625,153054
2025-10-20 15:45:00+00:00,263.6400146484375,263.67999267578125,263.42999267578125,263.54998779296875,237720
2025-10-20 15:46:00+00:00,263.75970458984375,263.8900146484375,263.6549987792969,263.6700134277344,273498
2025-10-20 15:47:00+00:00,263.80499267578125,263.8783874511719,263.7099914550781,263.7423095703125,230972
2025-10-20 15:48:00+00:00,264.18499755859375,264.19000244140625,263.7900085449219,263.82000732421875,387319
2025-10-20 15:49:00+00:00,264.20001220703125,264.3599853515625,264.0899963378906,264.18499755859375,358018
2025-10-20 15:50:00+00:00,264.2300109863281,264.375,264.1549987792969,264.2099914550781,220611
2025-10-20 15:51:00+00:00,264.239990234375,264.3399963378906,264.135009765625,264.2300109863281,245565
2025-10-20 15:52:00+00:00,264.2170104980469,264.30999755859375,263.6199951171875,264.2200927734375,608643
2025-10-20 15:53:00+00:00,264.0150146484375,264.3299865722656,263.9100036621094,264.2200012207031,403956
2025-10-20 15:54:00+00:00,264.04998779296875,264.1509094238281,263.973388671875,264.0299987792969,178200
2025-10-20 15:55:00+00:00,263.4599914550781,264.0799865722656,263.4100036621094,264.05999755859375,294272
2025-10-20 15:56:00+00:00,263.2423095703125,263.57000732421875,263.2300109863281,263.44000244140625,185584
2025-10-20 15:57:00+00:00,263.2449951171875,263.3399963378906,263.1199951171875,263.260009765625,166216
2025-10-20 15:58:00+00:00,263.340087890625,263.45001220703125,263.1643981933594,263.260009765625,185297
2025-10-20 15:59:00+00:00,263.30999755859375,263.39990234375,263.04998779296875,263.3599853515625,254585
2025-10-20 16:00:00+00:00,263.57000732421875,263.6300048828125,263.2101135253906,263.3399963378906,235985
2025-10-20 16:01:00+00:00,263.2900085449219,263.7300109863281,263.25,263.5400085449219,174718
2025-10-20 16:02:00+00:00,263.5400085449219,263.54998779296875,263.0400085449219,263.2799987792969,177536
2025-10-20 16:03:00+00:00,263.3869934082031,263.6600036621094,263.25,263.5299987792969,280785
2025-10-20 16:04:00+00:00,263.4599914550781,263.6600036621094,263.3800048828125,263.3999938964844,148677
2025-10-20 16:05:00+00:00,264.0299987792969,264.0498962402344,263.4549865722656,263.4599914550781,332293
2025-10-20 16:06:00+00:00,264.17999267578125,264.22979736328125,263.9823913574219,264.04998779296875,202993
2025-10-20 16:07:00+00:00,264.0299072265625,264.2300109863281,263.8900146484375,264.1700134277344,223791
2025-10-20 16:08:00+00:00,263.80029296875,264.0703125,263.7300109863281,263.989990234375,998918
2025-10-20 16:09:00+00:00,263.6310119628906,263.9100036621094,263.6300048828125,263.81500244140625,166813
2025-10-20 16:10:00+00:00,263.92999267578125,263.94000244140625,263.5072021484375,263.6400146484375,263948
2025-10-20 16:11:00+00:00,263.6593017578125,263.9898986816406,263.6300048828125,263.92999267578125,190122
2025-10-20 16:12:00+00:00,263.4856872558594,263.739990234375,263.4200134277344,263.6499938964844,142864
2025-10-20 16:13:00+00:00,263.364990234375,263.4700012207031,263.2799987792969,263.4700012207031,131021
2025-10-20 16:14:00+00:00,263.11639404296875,263.3699951171875,263.04998779296875,263.32220458984375,255913
2025-10-20 16:15:00+00:00,263.2300109863281,263.26611328125,263.07000732421875,263.1000061035156,144850
2025-10-20 16:16:00+00:00,263.1897888183594,263.3399963378906,263.1700134277344,263.2204895019531,118034
2025-10-20 16:17:00+00:00,263.1199951171875,263.2099914550781,263.0299987792969,263.17401123046875,1066061
2025-10-20 16:18:00+00:00,263.30010986328125,263.43499755859375,263.03009033203125,263.1199951171875,163572
2025-10-20 16:19:00+00:00,263.260009765625,263.4700012207031,263.1900939941406,263.31500244140625,103496
2025-10-20 16:20:00+00:00,263.010009765625,263.2799987792969,262.9700012207031,263.2204895019531,144661
2025-10-20 16:21:00+00:00,262.9049987792969,263.0150146484375,262.8500061035156,263.0,140981
2025-10-20 16:22:00+00:00,263.09991455078125,263.1000061035156,262.8100891113281,262.9169921875,154825
2025-10-20 16:23:00+00:00,263.04998779296875,263.1400146484375,263.0,263.1000061035156,120024
2025-10-20 16:24:00+00:00,263.07000732421875,263.1199951171875,262.9949951171875,263.05999755859375,112046
2025-10-20 16:25:00+00:00,263.0299987792969,263.0799865722656,262.9599914550781,263.0299987792969,93982
2025-10-20 16:26:00+00:00,263.1549987792969,263.2149963378906,262.9800109863281,263.010009765625,137697
2025-10-20 16:27:00+00:00,263.3599853515625,263.3699951171875,263.1300048828125,263.1499938964844,145981
2025-10-20 16:28:00+00:00,263.5299987792969,263.5400085449219,263.3500061035156,263.3500061035156,149325
2025-10-20 16:29:00+00:00,263.489990234375,263.6499938964844,263.45001220703125,263.510009765625,125521
2025-10-20 16:30:00+00:00,263.53009033203125,263.54998779296875,263.4200134277344,263.4800109863281,103932
2025-10-20 16:31:00+00:00,263.56988525390625,263.62969970703125,263.4599914550781,263.5350036621094,105193
2025-10-20 16:32:00+00:00,263.6216125488281,263.70001220703125,263.5600891113281,263.57501220703125,124631
2025-10-20 16:33:00+00:00,263.3999938964844,263.6099853515625,263.3800048828125,263.6099853515625,111904
2025-10-20 16:34:00+00:00,263.4601135253906,263.5400085449219,263.360107421875,263.40948486328125,115125
2025-10-20 16:35:00+00:00,263.5199890136719,263.5799865722656,263.45001220703125,263.4501037597656,96455
2025-10-20 16:36:00+00:00,263.55999755859375,263.6297912597656,263.5000915527344,263.5199890136719,83296
2025-10-20 16:37:00+00:00,263.57000732421875,263.5899963378906,263.3500061035156,263.57000732421875,238790
2025-10-20 16:38:00+00:00,263.4400939941406,263.5799865722656,263.40008544921875,263.57000732421875,207613
2025-10-20 16:39:00+00:00,263.2900085449219,263.4599914550781,263.2300109863281,263.42999267578125,117521
2025-10-20 16:40:00+00:00,263.1199951171875,263.32000732421875,263.1000061035156,263.29998779296875,213531
2025-10-20 16:41:00+00:00,263.20001220703125,263.260009765625,263.1099853515625,263.1199951171875,81763
2025-10-20 16:42:00+00:00,263.17999267578125,263.25,263.1499938964844,263.20001220703125,116058
2025-10-20 16:43:00+00:00,262.9100036621094,263.1953125,262.9100036621094,263.1953125,156324
2025-10-20 16:44:00+00:00,262.79998779296875,262.92999267578125,262.7300109863281,262.9200134277344,172409
2025-10-20 16:45:00+00:00,262.739990234375,262.8599853515625,262.7099914550781,262.82000732421875,101451
2025-10-20 16:46:00+00:00,262.7091979980469,262.7699890136719,262.6499938964844,262.739990234375,99050
2025-10-20 16:47:00+00:00,262.8606872558594,262.8900146484375,262.70001220703125,262.7099914550781,127783
2025-10-20 16:48:00+00:00,262.864990234375,262.92999267578125,262.760009765625,262.8580017089844,189535
2025-10-20 16:49:00+00:00,262.9100036621094,262.95001220703125,262.79998779296875,262.8800048828125,148017
2025-10-20 16:50:00+00:00,263.1282043457031,263.2300109863281,262.9200134277344,262.92999267578125,236695
2025-10-20 16:51:00+00:00,263.25,263.3190002441406,263.04998779296875,263.125,114186
2025-10-20 16:52:00+00:00,262.9302978515625,263.2799987792969,262.9302978515625,263.260009765625,189656
2025-10-20 16:53:00+00:00,263.2449951171875,263.2799987792969,262.94000244140625,262.9599914550781,83197
2025-10-20 16:54:00+00:00,263.45001220703125,263.55999755859375,263.2301025390625,263.2405090332031,205170
2025-10-20 16:55:00+00:00,263.489990234375,263.5400085449219,263.42999267578125,263.4700012207031,110787
2025-10-20 16:56:00+00:00,263.3699951171875,263.5414123535156,263.3514099121094,263.4750061035156,113669
2025-10-20 16:57:00+00:00,263.4200134277344,263.55999755859375,263.3599853515625,263.3800048828125,133656
2025-10-20 16:58:00+00:00,263.55999755859375,263.57000732421875,263.3999938964844,263.4027099609375,122278
2025-10-20 16:59:00+00:00,263.6199951171875,263.6700134277344,263.5199890136719,263.55499267578125,139130
2025-10-20 17:00:00+00:00,263.552001953125,263.7300109863281,263.5199890136719,263.610107421875,135826
2025-10-20 17:01:00+00:00,263.7073059082031,263.7099914550781,263.54998779296875,263.57000732421875,72271
2025-10-20 17:02:00+00:00,263.7850036621094,263.79998779296875,263.69000244140625,263.69000244140625,111273
2025-10-20 17:03:00+00:00,263.885009765625,263.8999938964844,263.7900085449219,263.7900085449219,149939
2025-10-20 17:04:00+00:00,263.94500732421875,263.95001220703125,263.8800048828125,263.885009765625,114968
2025-10-20 17:05:00+00:00,263.7200012207031,263.9862976074219,263.7099914550781,263.94500732421875,174359
2025-10-20 17:06:00+00:00,263.8221130371094,263.8999938964844,263.67999267578125,263.7200012207031,81981
2025-10-20 17:07:00+00:00,263.80999755859375,263.8901062011719,263.72088623046875,263.84698486328125,64039
2025-10-20 17:08:00+00:00,263.9280090332031,263.9599914550781,263.7799987792969,263.80999755859375,108064
2025-10-20 17:09:00+00:00,264.1400146484375,264.1700134277344,263.9281921386719,263.92999267578125,562467
2025-10-20 17:10:00+00:00,264.17498779296875,264.19000244140625,264.098388671875,264.1600036621094,161551
2025-10-20 17:11:00+00:00,264.0799865722656,264.2099914550781,263.9800109863281,264.17999267578125,224440
2025-10-20 17:12:00+00:00,264.0299987792969,264.1000061035156,263.9901123046875,264.0799865722656,147392
2025-10-20 17:13:00+00:00,263.46990966796875,264.0400085449219,263.4400939941406,264.0400085449219,226817
2025-10-20 17:14:00+00:00,263.3497009277344,263.4700012207031,263.260009765625,263.4674072265625,142636
2025-10-20 17:15:00+00:00,263.1300048828125,263.3500061035156,263.1300048828125,263.3219909667969,249659
2025-10-20 17:16:00+00:00,263.1900939941406,263.2699890136719,263.0799865722656,263.14990234375,133028
2025-10-20 17:17:00+00:00,263.1098937988281,263.260009765625,263.0799865722656,263.20001220703125,94341
2025-10-20 17:18:00+00:00,263.3100891113281,263.3900146484375,263.0299987792969,263.0899963378906,190344
2025-10-20 17:19:00+00:00,263.42999267578125,263.489990234375,263.30999755859375,263.30999755859375,104449
2025-10-20 17:20:00+00:00,263.4200134277344,263.57000732421875,263.3399963378906,263.4419860839844,71367
2025-10-20 17:21:00+00:00,263.3599853515625,263.5,263.3599853515625,263.4200134277344,74145
2025-10-20 17:22:00+00:00,263.4150085449219,263.42999267578125,263.2550964355469,263.3599853515625,67858
2025-10-20 17:23:00+00:00,263.29638671875,263.4150085449219,263.29638671875,263.4142150878906,64163
2025-10-20 17:24:00+00:00,263.25,263.30999755859375,263.1700134277344,263.2992858886719,67664
2025-10-20 17:25:00+00:00,263.07000732421875,263.260009765625,263.0199890136719,263.25,54461
2025-10-20 17:26:00+00:00,263.19000244140625,263.20001220703125,263.010009765625,263.0899963378906,55002
2025-10-20 17:27:00+00:00,263.04998779296875,263.19500732421875,262.9800109863281,263.19500732421875,74746
2025-10-20 17:28:00+00:00,262.96990966796875,263.07000732421875,262.8808898925781,263.05999755859375,54092
2025-10-20 17:29:00+00:00,263.1650085449219,263.2001953125,262.9231872558594,262.9599914550781,97370
2025-10-20 17:30:00+00:00,263.1400146484375,263.2099914550781,263.05999755859375,263.17999267578125,56816
2025-10-20 17:31:00+00:00,263.1300048828125,263.1964111328125,263.0799865722656,263.135009765625,74325
2025-10-20 17:32:00+00:00,263.1123046875,263.20001220703125,263.0911865234375,263.1300048828125,57110
2025-10-20 17:33:00+00:00,263.1199951171875,263.1979064941406,263.0899963378906,263.1099853515625,48560
2025-10-20 17:34:00+00:00,263.04998779296875,263.1300048828125,263.0400085449219,263.114990234375,62031
2025-10-20 17:35:00+00:00,263.0797119140625,263.1000061035156,262.9700012207031,263.04998779296875,87225
2025-10-20 17:36:00+00:00,263.1050109863281,263.1099853515625,263.0199890136719,263.0585021972656,61659
2025-10-20 17:37:00+00:00,263.04998779296875,263.1400146484375,263.0350036621094,263.090087890625,66827
2025-10-20 17:38:00+00:00,263.1600036621094,263.20001220703125,263.0199890136719,263.05999755859375,67738
2025-10-20 17:39:00+00:00,263.0686950683594,263.1736145019531,263.0686950683594,263.1499938964844,60598
2025-10-20 17:40:00+00:00,263.0299987792969,263.1099853515625,263.0032043457031,263.0799865722656,52020
2025-10-20 17:41:00+00:00,263.1000061035156,263.1000061035156,263.010009765625,263.0400085449219,61214
2025-10-20 17:42:00+00:00,263.1199951171875,263.1600036621094,263.0799865722656,263.0799865722656,49032
2025-10-20 17:43:00+00:00,263.0299987792969,263.1700134277344,263.0199890136719,263.1499938964844,58454
2025-10-20 17:44:00+00:00,263.0350036621094,263.1099853515625,263.0199890136719,263.02850341796875,71970
2025-10-20 17:45:00+00:00,263.1600036621094,263.1600036621094,262.9100036621094,263.0350036621094,108139
2025-10-20 17:46:00+00:00,263.19500732421875,263.2786865234375,263.135009765625,263.1499938964844,70468
2025-10-20 17:47:00+00:00,263.1600036621094,263.2099914550781,263.135009765625,263.1803894042969,54613
2025-10-20 17:48:00+00:00,263.2699890136719,263.3699951171875,263.16009521484375,263.1650085449219,65747
2025-10-20 17:49:00+00:00,263.3399963378906,263.3599853515625,263.25,263.2898864746094,84484
2025-10-20 17:50:00+00:00,263.30999755859375,263.3399963378906,263.260009765625,263.3399963378906,98045
2025-10-20 17:51:00+00:00,263.2799987792969,263.30999755859375,263.17999267578125,263.30010986328125,71904
2025-10-20 17:52:00+00:00,263.17999267578125,263.2909851074219,263.16009521484375,263.2909851074219,47820
2025-10-20 17:53:00+00:00,263.05108642578125,263.19500732421875,263.0318908691406,263.19000244140625,87157
2025-10-20 17:54:00+00:00,262.989990234375,263.0899963378906,262.9599914550781,263.0679016113281,78667
2025-10-20 17:55:00+00:00,262.8800048828125,263.04998779296875,262.8699951171875,263.0,75844
2025-10-20 17:56:00+00:00,262.92999267578125,262.9700012207031,262.8299865722656,262.8900146484375,87161
2025-10-20 17:57:00+00:00,262.93499755859375,263.0299987792969,262.9200134277344,262.92999267578125,77339
2025-10-20 17:58:00+00:00,262.8800048828125,262.94000244140625,262.82598876953125,262.93499755859375,78270
2025-10-20 17:59:00+00:00,262.92498779296875,262.93499755859375,262.8349914550781,262.8800048828125,275075
2025-10-20 18:00:00+00:00,262.860107421875,262.9599914550781,262.8500061035156,262.9200134277344,83643
